researcher,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
mccammonj,Time-dependent rate coefficients from Brownian dynamics simulations,"Potter, MJ; Luty, B; Zhou, HX; McCammon, JA",JOURNAL OF PHYSICAL CHEMISTRY,1996,14,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,0,1,0,0,0,0,1,2,2,0,0
mccammonj,BINDING OF AN ANTIVIRAL AGENT TO A SENSITIVE AND A RESISTANT HUMAN RHINOVIRUS - COMPUTER-SIMULATION STUDIES WITH SAMPLING OF AMINO-ACID SIDE-CHAIN CONFORMATIONS .2. CALCULATION OF FREE-ENERGY DIFFERENCES BY THERMODYNAMIC INTEGRATION,"WADE, RC; MCCAMMON, JA",JOURNAL OF MOLECULAR BIOLOGY,1992,14,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
mccammonj,BROWNIAN-MOTION OF A SYSTEM OF COUPLED HARMONIC-OSCILLATORS,"BERKOWITZ, M; MCCAMMON, JA",JOURNAL OF CHEMICAL PHYSICS,1981,14,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
mccammonj,"Applying Molecular Dynamics Simulations to Identify Rarely Sampled Ligand-bound Conformational States of Undecaprenyl Pyrophosphate Synthase, an Antibacterial Target","Sinko, William; de Oliveira, Cesar; Williams, Sarah; Van Wynsberghe, Adam; Durrant, Jacob D.; Cao, Rong; Oldfield, Eric; McCammon, J. Andrew",CHEMICAL BIOLOGY & DRUG DESIGN,2011,13,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
mccammonj,Adaptive Accelerated Molecular Dynamics (Ad-AMD) Revealing the Molecular Plasticity of P450cam,"Markwick, Phineus R. L.; Pierce, Levi C. T.; Goodin, David B.; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY LETTERS,2011,13,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2
mccammonj,Poisson-Nernst-Planck equations for simulating biomolecular diffusion-reaction processes I: Finite element solutions,"Lu, Benzhuo; Holst, Michael J.; McCammon, J. Andrew; Zhou, Y. C.",JOURNAL OF COMPUTATIONAL PHYSICS,2010,13,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,2
mccammonj,Recognition of the Ring-Opened State of Proliferating Cell Nuclear Antigen by Replication Factor C Promotes Eukaryotic Clamp-Loading,"Tainer, John A.; McCammon, J. Andrew; Ivanov, Ivaylo",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2010,13,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0
mccammonj,Three-dimensional geometric modeling of membrane-bound organelles in ventricular myocytes: Bridging the gap between microscopic imaging and mathematical simulation,"Yu, Zeyun; Holst, Michael J.; Hayashi, Takeharu; Bajaj, Chandrajit L.; Ellisman, Mark H.; McCammon, J. Andrew; Hoshijima, Masahiko",JOURNAL OF STRUCTURAL BIOLOGY,2008,13,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5,0
mccammonj,Water-membrane partition thermodynamics of an amphiphilic lipopeptide: An enthalpy-driven hydrophobic effect,"Gorfe, Alemayehu A.; Baron, Riccardo; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2008,13,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,4,0
mccammonj,Catalytically requisite conformational dynamics in the mRNA-Capping enzyme probed by targeted molecular dynamics,"Swift, Robert V.; McCammon, J. Andrew",BIOCHEMISTRY,2008,13,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,1,0
mccammonj,Continuum simulations of acetylcholine consumption by acetylcholinesterase: A Poisson-Nernst-Planck approach,"Zhou, Y. C.; Lu, Benzhuo; Huber, Gary A.; Holst, Michael J.; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY B,2008,13,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,2,0
mccammonj,A simple electrostatic switch important in the activation of type I protein kinase A by cyclic AMP,"Vigil, D; Lin, JH; Sotriffer, CA; Pennypacker, JK; McCammon, JA; Taylor, SS",PROTEIN SCIENCE,2006,13,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2,1,0,0,0
mccammonj,The association of tetrameric acetylcholinesterase with CoIQ tail: A block normal mode analysis,"Zhang, DQ; McCammon, JA",PLOS COMPUTATIONAL BIOLOGY,2005,13,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,2,1,0
mccammonj,Enhanced Lipid Diffusion and Mixing in Accelerated Molecular Dynamics,"Wang, Yi; Markwick, Phineus R. L.; de Oliveira, Cesar Augusto F.; McCammon, J. Andrew",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2011,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2
mccammonj,Molecular Recognition in the Case of Flexible Targets,"Ivetac, Anthony; McCammon, J. Andrew",CURRENT PHARMACEUTICAL DESIGN,2011,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1
mccammonj,Using Multistate Free Energy Techniques to Improve the Efficiency of Replica Exchange Accelerated Molecular Dynamics,"Fajer, Mikolai; Swift, Robert V.; McCammon, J. Andrew",JOURNAL OF COMPUTATIONAL CHEMISTRY,2009,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2
mccammonj,Substrate Induced Population Shifts and Stochastic Gating in the PBCV-1 mRNA Capping Enzyme,"Swift, Robert V.; McCammon, J. Andrew",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2009,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0
mccammonj,Computational investigation of pressure profiles in lipid bilayers with embedded proteins,"Gullingsrud, J.; Babakhani, A.; McCammon, J. A.",MOLECULAR SIMULATION,2006,12,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,1,0,1,1
mccammonj,Calculation of the Maxwell stress tensor and the Poisson-Boltzmann force on a solvated molecular surface using hypersingular boundary integrals,"Lu, BZ; Cheng, XL; Hou, TJ; McCammon, JA",JOURNAL OF CHEMICAL PHYSICS,2005,12,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,1,1,1,0
mccammonj,Quantum dynamics of proton transfer processes in enzymatic reactions. Simulations of phospholipase A(2),"Bala, P; Grochowski, P; Lesyng, B; McCammon, JA",BERICHTE DER BUNSEN-GESELLSCHAFT-PHYSICAL CHEMISTRY CHEMICAL PHYSICS,1998,12,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,2,0,1,0,0,0,0,0,0,0,0
mccammonj,Solvation studies of DMP323 and A76928 bound to HIV protease: Analysis of water sites using grand canonical Monte Carlo simulations,"Marrone, TJ; Resat, H; Hodge, CN; Chang, CH; McCammon, JA",PROTEIN SCIENCE,1998,12,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,2,0,1,0,1,2,0,0
mccammonj,Structural fluctuations of a cryptophane-tetramethylammonium host-guest system: A molecular dynamics simulation,"Kirchhoff, PD; Dutasta, JP; Collet, A; McCammon, JA",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,1997,12,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,3,1,1,0,1,0
mccammonj,THE INTERACTION OF O-2-WITH WATER,"LOPEZ, JP; ALBRIGHT, TA; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1986,12,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0
mccammonj,"MOLECULAR-DYNAMICS SIMULATION OF PHENYLALANINE TRANSFER-RNA .2. AMPLITUDES, ANISOTROPIES, AND ANHARMONICITIES OF ATOMIC MOTIONS","PRABHAKARAN, M; HARVEY, SC; MCCAMMON, JA",BIOPOLYMERS,1985,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
mccammonj,Dynamics and Calcium Association to the N-Terminal Regulatory Domain of Human Cardiac Troponin C: A Multiscale Computational Study,"Lindert, Steffen; Kekenes-Huskey, Peter M.; Huber, Gary; Pierce, Levi; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY B,2012,11,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1
mccammonj,Conformational Sampling and Nucleotide-Dependent Transitions of the GroEL Subunit Probed by Unbiased Molecular Dynamics Simulations,"Skjaerven, Lars; Grant, Barry; Muga, Arturo; Teigen, Knut; McCammon, J. Andrew; Reuter, Nathalie; Martinez, Aurora",PLOS COMPUTATIONAL BIOLOGY,2011,11,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,1
mccammonj,Finite concentration effects on diffusion-controlled reactions,"Senapati, S; Wong, CF; McCammon, JA",JOURNAL OF CHEMICAL PHYSICS,2004,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,1,1,0,0,0
mccammonj,Load balancing of molecular dynamics simulation with NWChem,"Straatsma, TP; McCammon, JA",IBM SYSTEMS JOURNAL,2001,11,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,2,1,1,0
mccammonj,MOLECULAR-DYNAMICS SIMULATION OF SUBSTRATE-ENZYME INTERACTIONS IN THE ACTIVE-SITE CHANNEL OF SUPEROXIDE-DISMUTASE,"WONG, YT; CLARK, TW; SHEN, J; MCCAMMON, JA",MOLECULAR SIMULATION,1993,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0
mccammonj,ELECTRIC-FIELD DISTRIBUTION INSIDE THE BACTERIAL PHOTOSYNTHETIC REACTION CENTER OF RHODOPSEUDOMONAS-VIRIDIS,"ZHENG, C; DAVIS, ME; MCCAMMON, JA",CHEMICAL PHYSICS LETTERS,1990,11,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mccammonj,BROWNIAN DYNAMICS SIMULATIONS OF DIFFUSION-INFLUENCED REACTIONS - INCLUSION OF INTRINSIC REACTIVITY AND GATING,"ALLISON, SA; MCCAMMON, JA; SINES, JJ",JOURNAL OF PHYSICAL CHEMISTRY,1990,11,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mccammonj,DIFFUSION-CONTROLLED REACTIONS OF IONS IN FLUCTUATING IONIC ATMOSPHERES,"SRIDHARAN, S; MCCAMMON, JA; HUBBARD, JB",JOURNAL OF CHEMICAL PHYSICS,1989,11,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
mccammonj,QUANTUM SIMULATION OF FERROCYTOCHROME-C,"ZHENG, C; WONG, CF; MCCAMMON, JA; WOLYNES, PG",NATURE,1988,11,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mccammonj,SOLVENT VISCOSITY EFFECTS ON THE RATE OF SIDE-CHAIN ROTATIONAL ISOMERIZATION IN A PROTEIN MOLECULE,"GHOSH, I; MCCAMMON, JA",JOURNAL OF PHYSICAL CHEMISTRY,1987,11,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccammonj,TRAJECTORY SIMULATION STUDIES OF DIFFUSION-CONTROLLED REACTIONS,"MCCAMMON, JA; BACQUET, RJ; ALLISON, SA; NORTHRUP, SH",FARADAY DISCUSSIONS,1987,11,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccammonj,Antibacterial drug leads targeting isoprenoid biosynthesis,"Zhu, Wei; Zhang, Yonghui; Sinko, William; Hensler, Mary E.; Olson, Joshua; Molohon, Katie J.; Lindert, Steffen; Cao, Rong; Li, Kai; Wang, Ke; Wang, Yang; Liu, Yi-Liang; Sankovsky, Anna; de Oliveira, Cesar Augusto F.; Mitchell, Douglas A.; Nizet, Victor; McCammon, J. Andrew; Oldfield, Eric",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2013,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
mccammonj,New insights into the GABA(A) receptor structure and orthosteric ligand binding: Receptor modeling guided by experimental data,"Sander, Tommy; Frolund, Bente; Bruun, Anne Techau; Ivanov, Ivaylo; McCammon, James Andrew; Balle, Thomas",PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,2011,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1
mccammonj,Computational Identification of Uncharacterized Cruzain Binding Sites,"Durrant, Jacob D.; Keranen, Henrik; Wilson, Benjamin A.; McCammon, J. Andrew",PLOS NEGLECTED TROPICAL DISEASES,2010,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0
mccammonj,Potential drug-like inhibitors of Group 1 influenza neuraminidase identified through computer-aided drug design,"Durrant, Jacob D.; McCammon, J. Andrew",COMPUTATIONAL BIOLOGY AND CHEMISTRY,2010,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0
mccammonj,Enzymatic Activity versus Structural Dynamics: The Case of Acetylcholinesterase Tetramer,"Gorfe, Alemayehu A.; Lu, Benzhuo; Yu, Zeyun; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2009,10,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0,0
mccammonj,Diffusional Channeling in the Sulfate-Activating Complex: Combined Continuum Modeling and Coarse-Grained Brownian Dynamics Studies,"Cheng, Yuhui; Chang, Chia-en A.; Yu, Zeyun; Zhang, Yongjie; Sun, Meihao; Leyh, Thomas S.; Holst, Michael J.; McCammon, J. Andrew",BIOPHYSICAL JOURNAL,2008,10,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,1
mccammonj,Elasticity of peptide omega bonds,"Shen, TY; Hamelberg, D; McCammon, JA",PHYSICAL REVIEW E,2006,10,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,1,0,0
mccammonj,Changes in flexibility upon binding: Application of the self-consistent pair contact probability method to protein-protein interactions,"Canino, LS; Shen, TY; McCammon, JA",JOURNAL OF CHEMICAL PHYSICS,2002,10,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,1,1,0,0
mccammonj,Molecular dynamics of cryptophane and its complexes with tetramethylammonium and neopentane using a continuum solvent model,"Potter, MJ; Kirchhoff, PD; Carlson, HA; McCammon, JA",JOURNAL OF COMPUTATIONAL CHEMISTRY,1999,10,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,0,1,0,0,1
mccammonj,Computational science new horizons and relevance to pharmaceutical design,"Briggs, JM; Marrone, TJ; McCammon, JA",TRENDS IN CARDIOVASCULAR MEDICINE,1996,10,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0
mccammonj,INTERNAL DYNAMICS OF PROTEINS - SHORT-TIME AND LONG-TIME MOTIONS OF AROMATIC SIDECHAINS IN PTI,"KARPLUS, M; GELIN, BR; MCCAMMON, JA",BIOPHYSICAL JOURNAL,1980,10,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
mccammonj,On the Use of Accelerated Molecular Dynamics to Enhance Configurational Sampling in Ab Initio Simulations,"Bucher, Denis; Pierce, Levi C. T.; McCammon, J. Andrew; Markwick, Phineus R. L.",JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2011,9,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0
mccammonj,Channeling by Proximity: The Catalytic Advantages of Active Site Colocalization Using Brownian Dynamics,"Bauler, Patricia; Huber, Gary; Leyh, Thomas; McCammon, J. Andrew",JOURNAL OF PHYSICAL CHEMISTRY LETTERS,2010,9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2
mccammonj,Generalized gradient-augmented harmonic Fourier beads method with multiple atomic and/or center-of-mass positional restraints,"Khavrutskii, Ilja V.; McCammon, J. Andrew",JOURNAL OF CHEMICAL PHYSICS,2007,9,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1
mccammonj,Comparative MD analysis of the stability of transthyretin providing insight into the fibrillation mechanism,"Sorensen, Jesper; Hamelberg, Donald; Schiott, Birgit; McCammon, J. Andrew",BIOPOLYMERS,2007,9,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0
mccammonj,SR protein kinase 1 is resilient to inactivation,"Ngo, Jacky Chi Ki; Gullingsrud, Justin; Giang, Kayla; Yeh, Melinda Jean; Fu, Xiang-Dong; Adams, Joseph A.; McCammon, J. Andrew; Ghosh, Gourisankar",STRUCTURE,2007,9,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,1,1
mccammonj,Conformational transitions in protein-protein association: Binding of fasciculin-2 to acetylcholinesterase,"Bui, JM; Radic, Z; Taylor, P; McCammon, JA",BIOPHYSICAL JOURNAL,2006,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,1,0
mccammonj,A minimal model for stabilization of biomolecules by hydrocarbon cross-linking,"Hamacher, K; Hubsch, A; McCammon, JA",JOURNAL OF CHEMICAL PHYSICS,2006,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,0,0
mccammonj,Kinase conformations: A computational study of the effect of ligand binding,"Helms, V; McCammon, JA",PROTEIN SCIENCE,1997,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0
